page_title,page_length,incoming_links,interwiki_links,street_count,Score,
Fryderyk_Jurjewicz,9367,10,,,127,
Józef_Walenty_Komorowski,4124,18,,,127,
Karol_Fuchs,7285,12,,,127,
Michał_Włodek,3094,22,,,127,
Tadeusz_Wiwatowski,6516,13,,,127,
Stefania_Beylin,3546,20,,,127,
Hryhorij_Hanulak,5873,14,,,127,
Artur_Machlejd,4119,18,,,127,
Magdalena_Gross,4867,16,,,127,
Henryk_Czarnik,8207,11,,,127,
Bożena_Kurowska,3544,20,,,127,
Stefan_Schwarz_(lekarz),8205,11,,,127,
Leon_Pawlak,2301,27,,,127,
Andrzej_Witold_Szwarc,6504,13,,,127,
Helena_Jaworska,4860,16,,,127,
Herman_Jung,2569,25,,,127,
Rufina_Ludwiczak,9337,10,,,127,
Jadwiga_Zubrycka,4112,18,,,127,
Zbigniew_Dobrowolski,9334,10,,,127,
Henryk_Czopowski,5320,15,,,127,
Władysław_Kałużny,5318,15,,,127,
Waleriusz_Arkadiusz_Degler,7260,12,,,127,
Teofil_Laśkiewicz,5857,14,,,127,
Heinrich_Hoffmann_(fotograf),4454,17,,,127,
Franciszek_Rybka,8181,11,,,127,
Zbigniew_Romanowicz,7255,12,,,127,
Franciszek_Pauliński,4103,18,,,127,
Andrzej_Grzywak,6485,13,,,127,
Kazimierz_Eustachiewicz,3797,19,,,127,
Marian_Baryła,7245,12,,,127,
Helena_Eilstein,3078,22,,,127,
Danuta_Halladin,4844,16,,,127,
Henryk_Kapiszewski_(1899–1964),10737,9,,,127,
Zbigniew_Żebrowski,15003,7,,,127,
Jerzy_Hajdukiewicz,7241,12,,,127,
Igor_Stielnow,3794,19,,,127,
Henryk_Duczmal,8162,11,,,127,
Danuta_Barbara_Dziekańska,3792,19,,,127,
Kazimierz_Żuromski,9296,10,,,127,
Fiodor_Sielin,2712,24,,,127,
Antoni_Bartkowiak,8157,11,,,127,
Ludwik_Jasiński,12558,8,,,127,
Stanisław_Czajkowski_(malarz),4438,17,,,127,
Stanisław_Fiedorowicz,7230,12,,,127,
Ludwig_von_Köchel,1786,32,,,127,
Maria_Chmurkowska,4832,16,,,127,
Jan_Reutt,3786,9,,1,127,
Magdalena_Morawska,4087,18,,,127,
Mieczysław_Tyczka,3280,21,,,127,
Otto_Szmidt,3279,21,,,127,
Jan_Łobodziński,8140,11,,,127,
Mieczysław_Srokowski,4827,16,,,127,
Marcin_Szyszko,1959,30,,,127,
Wiktor_Nogin,5821,14,,,127,
Ryszard_Szymanik,4823,16,,,127,
Michaił_Arcybaszew,7204,12,,,127,
Leszek_Kasprzyk,5273,15,,,127,
Andrzej_Zabłudowski,5808,14,,,127,
Henryk_Jankowski_(generał),6439,13,,,127,
Edward_Jarociński,8114,11,,,127,
Jan_Jodłowski,30170,4,,,127,
Alfons_Emil_Gravier,4416,17,,,127,
Rudolf-Christoph_von_Gersdorff,9244,10,,,127,
Wacław_Dziewulski,5269,15,,,127,
Bronisław_Bandrowski,9232,10,,,127,
Erazm_Szpaczyński,8099,11,,,127,
Wiktor_Kuszcz,9228,10,,,127,
Stanisław_Julian_Ostroróg,8098,11,,,127,
Aleksander_Łagiewski,10644,9,,,127,
Jerzy_Michałowski_(dyplomata),5258,15,,,127,
Gustaw_Adolf_Gebethner,1949,30,,,127,
Anna_Kowalska-Lewicka,10642,9,,,127,
Edward_Łukawer,7179,12,,,127,
Napoleon_Siess,4061,18,,,127,
Jadwiga_Witkiewiczowa,6421,13,,,127,
Michel_Petrucciani,3760,19,,,127,
Kazimierz_Milewski,5785,14,,,127,
Sylwester_Bartosik,5785,14,,,127,
Zygmunt_Nawratil_(pułkownik),12447,8,,,127,
Roman_Huszczo,3490,20,,,127,
Leszek_Płażewski,3755,19,,,127,
Adam_Doboszyński_(adwokat),6412,13,,,127,
Władimir_Browikow,3254,21,,,127,
Antoni_Michałowski_(lekarz),4396,17,,,127,
Klemens_Mikuła,3753,19,,,127,
Andrzej_Wolski,6408,13,,,127,
Piotr_M._Boroń,6408,13,,,127,
Jan_Światkowski,10615,9,,,127,
Jan_Zabawski,6403,13,,,127,
Jan_Hołyński,7153,12,,,127,
Grzegorz_Lasota,3038,22,,,127,
Stanisław_Kwaśnik,5769,14,,,127,
Adam_Sławoczyński,6395,13,,,127,
Ber_Haus,6394,13,,,127,
Lech_Krzyżaniak,9180,10,,,127,
Seweryn_Dalecki,6389,13,,,127,
Aleksander_Rodziewicz,9171,10,,,127,
Piotr_Kon,7136,12,,,127,
Kazimierz_Nałęcz-Rychłowski,9167,10,,,127,
Ryszard_Bitner_(pilot),4769,16,,,127,
Wanda_Wolska-Conus,10571,9,,,127,
Franciszek_Rekucki_(oficer),12381,8,,,127,
Julian_Jaworski,4767,16,,,127,
Wiktor_Łomidze,2519,25,,,127,
Jewgienija_Ginzburg,4764,16,,,127,
Kazimierz_Boratyński,5743,14,,,127,
Matt_Urban,8025,11,,,127,
Kamil_Seyfried,7114,12,,,127,
Alfons_Grotowski,4753,16,,,127,
Wiaczesław_Czornowił,2512,25,,,127,
Jan_Hołowiński,9127,10,,,127,
Piotr_Hoser,4358,17,,,127,
Stanisław_Roman_Lewandowski,4748,16,,,127,
Marian_Szarek,6352,13,,,127,
Adolf_Ritter_von_Tutschek,6349,13,,,127,
Bolesław_Hebrowski,9115,10,,,127,
Karol_Baliński_(poeta),5723,14,,,127,
John_S._McCain_Jr.,6347,13,,,127,
Jelena_Ponsowa,4352,17,,,127,
Bronisław_Hellwig,7994,11,,,127,
Stanisław_Doktorowicz-Hrebnicki,10506,9,,,127,
Bolesław_Sierzputowski,12292,8,,,127,
Wiktor_Gadziński,4005,18,,,127,
Stanisław_Laudański,9092,10,,,127,
Maurycy_Mann,3444,20,,,127,
Maksymilian_Siess,12276,8,,,127,
Gieorgij_Władimow,5702,14,,,127,
Stanisław_Radziejowski_(malarz),3703,19,,,127,
Zbigniew_Badowski,3703,19,,,127,
Ryszard_Szkubacz,7968,5,,1,127,
Jakub_Wołąsiewicz,5701,14,,,127,
Witalij_Anikiejenko,5701,14,,,127,
Jan_Sten,3998,18,,,127,
Icchak_Majer_Weisenberg,4333,17,,,127,
Mieczysław_Kurkowski,3994,18,,,127,
Liliana_Lubińska,4718,16,,,127,
Maceo_Wyro,3436,20,,,127,
Stanisław_Dulfus,6311,13,,,127,
Adolf_Walewski,7053,12,,,127,
Iwan_Kandyba,7052,12,,,127,
Kamil_Mackiewicz,2643,24,,,127,
Mieczysław_Nowakowski,7050,12,,,127,
Grażyna_Kociniak,6303,13,,,127,
Bohdan_Janusz,4709,16,,,127,
Anna_Maria_Klechniowska,7040,12,,,127,
Józef_Winter,10435,9,,,127,
Bogdan_Roman_Nawroczyński,6299,13,,,127,
Helena_Oberman,7935,11,,,127,
Kazimierz_Mikołaj_Gutkowski,7935,11,,,127,
Zdzisław_Próchnicki,10428,9,,,127,
Jan_Noskiewicz,5151,15,,,127,
Ludwik_Kubasiewicz,7930,11,,,127,
Jadwiga_Badowska-Muszyńska,4316,8,,1,127,
Edward_Choma,12207,8,,,127,
Emil_Plage,5148,15,,,127,
Jadwiga_Adamczyk,5670,14,,,127,
Eugenia_Kierbedź,3977,18,,,127,
Edward_Narbutt-Narbuttowicz,4698,16,,,127,
Tadeusz_Bolesław_Łodziński,10414,9,,,127,
Zbigniew_Gajewski,10409,9,,,127,
Władimir_Simagin,4309,17,,,127,
Michał_Garapich,5140,15,,,127,
Gustaw_Adolf_Sennewald,3971,18,,,127,
Stefan_Nowaczek,5661,14,,,127,
Czesław_Skonieczny,2981,22,,,127,
Krzysztof_Tomasz_Niemiec,7014,12,,,127,
Herman_Wendt,3969,18,,,127,
Teresa_Ciszkiewiczowa,5136,15,,,127,
Bolesław_Jawornicki,6275,13,,,127,
Marian_Kępiński,7012,12,,,127,
Igor_Tałankin,3968,18,,,127,
Henryk_Maciąg,4302,17,,,127,
Tomasz_Pajzderski,3180,21,,,127,
Wacław_Sąsiadek,3959,18,,,127,
Stanisław_Mielniczek,6258,13,,,127,
Walerian_Krzeczunowicz,4676,16,,,127,
Michaił_Łukin,10365,9,,,127,
Kazimierz_Wachowski,3175,21,,,126,
Jan_Tataj,3956,18,,,126,
Aleksander_Kodelski,5638,14,,,126,
Tadeusz_Wiktor,8975,10,,,126,
Włodzimierz_Dunin-Żuchowski,8974,10,,,126,
Leszek_Krzemień,6984,12,,,126,
Jerzy_Stelmach_(fizyk),14465,7,,,126,
Karl_Kraus,1453,36,,,126,
Ernst_Fleischl_von_Marxow,6246,13,,,126,
Jan_Czarnecki_(generał),6980,12,,,126,
Aleksander_Moldenhawer,6244,13,,,126,
Wanda_Opęchowska,6244,13,,,126,
Tadeusz_Bełczewski,8962,10,,,126,
Ludwik_Dydyński,5108,15,,,126,
Zofia_Garlińska-Hansen,4280,17,,,126,
Marceli_Guyski,3946,18,,,126,
Józef_Celica,7860,11,,,126,
Marcin_Barlik,10326,9,,,126,
Stanisław_Paszkowski,8950,10,,,126,
Ludwik_Romaniak,14429,7,,,126,
Ignacy_Cieplak,5618,14,,,126,
Władysław_Edward_Kronenberg,4273,17,,,126,
Jadwiga_Kucianka,5616,14,,,126,
Tomasz_Turczynowicz,3647,19,,,126,
Bronisław_Sawicki,5615,14,,,126,
Zygmunt_Balicki_(inżynier),5614,14,,,126,
Stanisław_Drabik,3646,9,,1,126,
Józef_Gallus,2324,8,,2,126,
Franciszek_Pitułko,6956,12,,,126,
Zbigniew_Szajewski,2323,26,,,126,
Wojciech_Kania,7842,11,,,126,
Mieczysław_Baczkowski,10300,9,,,126,
Daniił_Sobczenko,5086,15,,,126,
Waldemar_Świrgoń,2768,23,,,126,
Maksymilian_Minkowski,6208,13,,,126,
Aleksander_Laszenko,6938,12,,,126,
Anda_Kitschman,6207,13,,,126,
Józef_Badecki,6934,12,,,126,
Antoni_Stefanowicz,5078,15,,,126,
Jan_Ladislav_Dussek,2762,23,,,126,
Théodore_Chassériau,3147,21,,,126,
Stanisław_Gromnicki,8902,10,,,126,
Zofia_Mrozowicka,10270,9,,,126,
Jerzy_Dmochowski,6199,6,,1,126,
Wiesław_Maria_Grudzewski,10269,9,,,126,
Aleksander_Onoszko,5071,15,,,126,
Romualdas_Ozolas,5071,15,,,126,
Jakub_Redel,6923,12,,,126,
Mieczysław_Kozłowski,5585,14,,,126,
Anna_(Potto),6190,13,,,126,
Jan_Pańczakiewicz,6189,13,,,126,
Włodzimierz_Kotarba,4242,17,,,126,
Antoni_Jaksa-Marcinkowski,7792,11,,,126,
Juliusz_Koźma,14315,7,,,126,
Edward_Wende_(1830–1914),3620,19,,,126,
Józef_Wiaderny,2935,22,,,126,
Stanisław_Rawicz-Dziewulski,5572,14,,,126,
Edward_Kokoszko,2589,24,,,126,
Maurycy_Bogusław_Woyde,3907,18,,,126,
Jan_Leszek_Adamczyk,11986,8,,,126,
Józef_Dubiski,6177,6,,1,126,
Michał_Bergson_(bankier),4616,16,,,126,
Mykoła_Masłow,7782,11,,,126,
Stanisław_Barański_(płk_profesor),11973,8,,,126,
Jan_Łopuszniak,2181,27,,,126,
Krystyna_Bierut-Maminajszwili,5561,14,,,126,
Julian_Różycki,4229,17,,,126,
Henryk_Haller,3355,20,,,126,
Zygmunt_Syrokomski,8848,10,,,126,
Paweł_Juros,3126,10,,1,126,
Zygmunt_Kaczyński_(harcmistrz),5552,14,,,126,
Stanisława_Nowicka_(1905–1990),4222,17,,,126,
Kazimierz_Białaszewicz,3121,21,,,126,
Tadeusz_Maria_Gelewski,6147,13,,,126,
Władysław_Królikowski,10179,9,,,126,
Zbigniew_Mazurkiewicz,6144,13,,,126,
Tadeusz_Wilczyński,3883,18,,,126,
Jan_Tomasz_Seweryn_Jasiński,4210,17,,,126,
Kazimierz_Fuhrman,8813,10,,,126,
Ireneusz_(Đorđević),5534,14,,,126,
Marcin_Górski,6859,12,,,126,
Benedykt_Bornstein,5023,15,,,126,
Jan_Chylewski,8810,10,,,126,
Władisław_Aczałow,6855,12,,,126,
Aleksander_Skwarczewski,4207,17,,,126,
Jurij_Aleksandrow_(bokser),4207,17,,,126,
Aleksander_Zienkiewicz,5020,15,,,126,
Stefan_Kurowski_(prawnik),3879,18,,,126,
Mitrofan_(Znosko-Borowski),5527,14,,,126,
Krzysztof_Sacha,6128,13,,,126,
Jarosław_Łomnicki,3110,21,,,126,
Marzena_Skotnicówna,3587,19,,,126,
William_Thomas_Sampson,4201,17,,,126,
Henryk_Szczygliński,5013,15,,,126,
Jan_Mazanek,5007,15,,,126,
Mieczysław_Wężyk,6117,13,,,126,
Józef_Skrzypek,4571,16,,,126,
Jan_Regulski,4570,16,,,126,
Jan_Henryk_Geysmer,5005,15,,,126,
Franciszek_Sapalski,3581,9,,1,126,
Zdzisław_Hellwig,4565,16,,,126,
Aleksander_Lutze-Birk,6108,13,,,126,
Andrzej_Gronau,4564,16,,,126,
Stanisław_Aleksander_Kempner,6824,12,,,126,
Aleksander_Stryjeński,3861,18,,,126,
Ignacy_Iwicki_(tłumacz),3860,18,,,126,
Emil_František_Burian,3320,20,,,126,
Konstanty_Cudny,4182,17,,,126,
Rudolf_Mękicki,6096,13,,,126,
Salomon_Pollak,6812,12,,,126,
Jewgienij_Agranowicz,3317,20,,,126,
Czesław_Porankiewicz,14110,7,,,126,
Józef_Leszczyński_(historyk),5494,14,,,126,
Lejb_Kwitko,4551,16,,,126,
Jan_Rzewuski_(fizyk),3091,21,,,126,
Juliusz_Jurczyński,3565,9,,1,126,
Marian_Kazimierz_Klamut,5487,14,,,126,
Rafał_Sołtan,7667,11,,,126,
Władysław_Szczerkowski,6081,13,,,126,
Kazimierz_Rodowicz,5483,14,,,126,
Stefania_Grzeszczak,4543,16,,,126,
Walenty_Kamocki,5479,14,,,126,
Atanazy_Boryniec,6790,12,,,126,
Wsiewołod_Łarionow,4167,17,,,126,
Tadeusz_Szczepaniak,4971,15,,,126,
Ohele_na_cmentarzu_żydowskim_w_Warszawie_na_Woli,14059,7,,,126,
Władysław_Nowca,6786,12,,,126,
Karol_Benda,4537,16,,,126,
Zdzisław_Soczewiński,3839,18,,,126,
Chico_Marx,4536,16,,,126,
Michaił_Burcew,2703,23,,,126,
Karol_Hadaczek,7646,11,,,126,
Kazimiera_Niewiarowska,4965,15,,,126,
Jan_Chyliński,4964,15,,,126,
Kazimierz_Olszowski,5466,14,,,126,
Tadeusz_Czwojdrak,4529,16,,,126,
Alexander_Ramsay,7632,11,,,126,
Karol_Kozłowski_(duchowny),3829,18,,,126,
Teodor_Roland,4955,15,,,126,
Zdzisław_Fedorowicz,5457,14,,,126,
Ignacy_Badeni,8687,10,,,126,
Janina_Korolewicz-Waydowa,4951,15,,,126,
Józef_Cyppek,10019,9,,,126,
Witold_Doliwa-Andruszewicz,6044,13,,,126,
Józef_Chmiel_(biochemik),6043,13,,,126,
Bolesław_Nawrocki,2386,12,,1,126,
Maria_Czerkawska,6040,13,,,126,
Józef_Orłowski_(architekt),1668,32,,,126,
Jarosław_Mikołajewicz,7608,11,,,126,
Maria_Halina_Zapaśnik-Kobierska,3818,18,,,126,
Franciszek_Danielak,6035,13,,,126,
Jerzy_Dziewicki,9994,9,,,126,
Stanisław_Frankl,8660,10,,,126,
Tadeusz_Szczepański_(robotnik),4933,15,,,126,
Danuta_Przeworska-Rolewicz,5434,14,,,126,
Jan_Epstein,4502,16,,,126,
Weronika_Migoń,2860,22,,,126,
Bolesław_Gargała,9972,9,,,126,
Henryk_Orkisz,11679,8,,,126,
Klementyna_Stattler,7584,11,,,126,
Janusz_Rożek,4923,15,,,126,
Lew_Pontriagin,4923,15,,,126,
Janusz_Rypuszyński,4123,17,,,126,
Wiktor_Lampe,5420,14,,,126,
Halina_Klatkowa,11656,8,,,126,
Rudolph_Moshammer,6004,13,,,126,
Hugon_Kowarzyk,6003,6,,1,126,
Franciszek_Ksawery_Christiani,4913,15,,,126,
Tomasz_Dybowski,4913,15,,,126,
Alicja_Zommer,4117,17,,,126,
Łukasz_Biegański,5999,13,,,126,
Gustaw_Roszkowski,11637,8,,,126,
Wilhelm_von_Kaulbach,3512,19,,,126,
Konstanty_Górski_(polityk),4481,16,,,126,
Kazimierz_Cytowicz,5994,13,,,126,
Józef_Duda,5992,13,,,126,
Juliusz_Ziomecki,5991,13,,,126,
Andrzej_Rybacki,7548,11,,,126,
Ignacy_Hercok,3788,18,,,126,
Łazarz_Menes,9921,9,,,126,
Witold_Scheuring,16933,6,,,126,
Jan_Bogumił_Freyer,3783,18,,,126,
Bożena_Krzywobłocka,4470,16,,,126,
Zygmunt_Jórski,4102,8,,1,126,
Kazimierz_Stec,8585,10,,,126,
Zofia_Żelska-Mrozowicka,9903,9,,,126,
Kazimierz_Schilling,4466,16,,,126,
Jolanta_Morońska,3033,21,,,126,
Jurij_Ławrinenko,3252,20,,,126,
Ludwik_Berger,6673,12,,,126,
Kazimierz_Sporny_(pilot),8573,10,,,126,
Zygfryd_Perlicki,3495,19,,,126,
Tristan_Bernard,3774,18,,,126,
Anna_Dylikowa,2833,22,,,126,
Władysław_Karasiak,4092,17,,,126,
Aleksy_Franciszek_Bachulski,4882,15,,,126,
Marian_Dehnel,5377,14,,,126,
Henryk_Greniewski,3491,19,,,126,
Aniela_Gut-Stapińska,4878,7,,1,126,
Józef_Sieradzki,5959,13,,,126,
Alfons_Goppel,4452,16,,,126,
Michaił_Janszyn,3487,19,,,126,
Annette_Kolb,2827,22,,,126,
Jan_Mrozowicki_(1910–1972),13781,7,,,126,
Fryderyk_Tadanier,4441,16,,,126,
Józef_Maciejowski,9836,9,,,126,
Andrzej_Zawadowski,5937,13,,,126,
Antoni_Reiter,3012,21,,,126,
Roberto_D’Aubuisson,4069,17,,,126,
Josef_Nechemia_Kornitzer,2816,22,,,126,
Artur_Werner,7472,11,,,126,
Janina_Loteczkowa,5926,13,,,126,
Władimir_Iwaszow,3225,20,,,126,
Włodzimierz_Całka,3747,18,,,126,
Włodzimierz_Błaszczyk,7466,11,,,126,
Stanisław_Zajączek,5340,14,,,126,
Franciszek_Kotus-Jankowski,4062,17,,,126,
Bolesław_Busiakiewicz,5922,13,,,126,
Jan_Zarański,3742,18,,,126,
Wiktor_Eichler,11479,8,,,126,
Bronisław_Witecki,9799,9,,,126,
Ján_Kollár,2090,27,,,126,
Paweł_Skura,2807,22,,,126,
Włodzimierz_Józef_Mężyński,11469,8,,,126,
Bogusław_Gdowski,4054,17,,,126,
Aleksiej_Kleszczow,3738,18,,,126,
Zbigniew_Kuchowicz,2205,26,,,126,
Stanisław_Kijak_(oficer),9782,9,,,126,
Krzysztof_Jeżowski_(profesor),2629,23,,,126,
Jan_Mroziński,4830,15,,,126,
Marian_Knast,7436,11,,,126,
Leonid_Sieriebriakow,4408,16,,,126,
Ryszard_Majdański,6590,12,,,126,
Olgierd_Narkiewicz,5894,13,,,126,
Tadeusz_Rejmanowski,13640,7,,,126,
Jan_Szymanowski_(generał),8459,10,,,126,
Tadeusz_Szczudlik,9759,9,,,126,
Aleksander_Bogusiński,6583,12,,,126,
Roman_Nitsch,3204,20,,,126,
Jan_Albrecht_(ksiądz),6577,12,,,126,
Bronisław_Koskowski,5304,14,,,126,
Czesław_Kamela,9743,9,,,126,
Aleksander_Antoni_Le_Brun,3444,19,,,126,
Ernst_Jandl,3443,19,,,126,
Władysław_Piórek,5301,14,,,126,
Teresa_Zofia_Orłoś,8434,10,,,126,
Barbara_Marianowska,4807,15,,,126,
Cyryl_Czerlunczakiewicz,4026,17,,,126,
Bolesław_Chomicz,4804,7,,1,126,
Irena_Puzynianka,5869,13,,,126,
Terence_Rattigan,1365,36,,,126,
Stanisław_Wojciechowski_(nauczyciel),5867,13,,,126,
Maksymilian_Biro,4384,16,,,126,
Wojciech_Krukowski,5865,13,,,126,
Stanisław_Olszewski_(cichociemny),9716,9,,,126,
Karol_Halski,5859,6,,1,126,
Cmentarz_Małostrański,7383,11,,,126,
Józef_Gryglewicz,7381,11,,,126,
Angus_Ogilvy,5280,14,,,126,
Stefan_Parnicki-Pudełko,8401,10,,,126,
Stanisław_Pikulski,9692,9,,,126,
Paweł_Potocki_(kanonik),8400,10,,,126,
Krzysztof_Hausner,3697,18,,,126,
Józef_Janicki,6532,12,,,126,
Michał_Swoboda,16532,6,,,126,
Aleksiej_Ignatjew,11339,8,,,126,
Jan_Światowiec_(generał),7364,11,,,126,
Rołan_Bykow,3179,20,,,126,
Nina_(Bataszowa),5840,13,,,126,
Kazimierz_Szczygielski,4004,17,,,126,
Solomon_Michoels,2771,22,,,126,
Piotr_Poźniak,9665,9,,,126,
Wincenty_Norblin,4774,15,,,126,
Leon_Klott,8372,10,,,126,
Aleksandra_Ford-Sampolska,3687,18,,,126,
Stefan_Szramel,3687,18,,,126,
Julian_Piotrowski,9653,9,,,126,
Ryszard_Wyrzykowski,4765,15,,,126,
Andrzej_Babiński_(poeta),5249,14,,,126,
Sergiusz_(Konowałow),5249,14,,,126,
Stanisław_Orłowski_(1868–1923),6505,12,,,126,
Gieorgij_Florow,5248,14,,,126,
Lesław_Paga,3680,18,,,126,
Ada_Wójcik,3405,19,,,126,
Hilariusz_Illinicz,4759,15,,,126,
Józef_Liwo,5814,13,,,126,
Bronisław_Darski,3163,20,,,126,
Zbigniew_Szymański_(lekarz),3403,19,,,126,
Fryderyk_Karol_Hauke,4756,15,,,126,
Michał_Rolle,3984,17,,,126,
Aleksander_Lisiewicz,6490,12,,,126,
Alfred_Prager,11263,8,,,126,
Stefania_Tuwimowa,3158,20,,,126,
Benedykt_Hirszowicz,7311,11,,,126,
Ludwik_Mochejski,8329,10,,,126,
Jan_Wiśniewski_(kontradmirał),6481,12,,,126,
Sławomir_Dawidziuk,13426,7,,,126,
Tadeusz_Jurasz,3977,17,,,126,
Józef_Jarosz,7307,11,,,126,
Juliusz_Krajewski,3667,18,,,126,
Jakub_Gąsiecki,8325,10,,,126,
Włodzimierz_Czetwertyński-Światopełk,5797,13,,,126,
Maurycy_Pius_Rudzki,2582,23,,,126,
Piotr_Dunin-Borkowski_(oficer),8322,10,,,126,
Józef_Czerlunczakiewicz,6477,12,,,126,
Aleksander_Zdanowicz_(historyk),6474,12,,,126,
Alojzy_Sroga,4741,15,,,126,
Joanna_Pizoń-Świtkowska,7295,11,,,126,
Ildefons_Krysiński,3389,19,,,126,
Henryk_Stein-Domski,8309,10,,,126,
Emmanuel_de_Las_Cases,4324,16,,,126,
Eugeniusz_Romański,3659,18,,,126,
Jan_Fajęcki,4735,15,,,126,
Anton_Łopatin,8305,10,,,126,
Edwin_Hauswald,8297,10,,,126,
Barbara_Koc,5210,14,,,126,
Władimir_Minorski,7278,11,,,126,
Jerzy_Szymankiewicz,9562,9,,,126,
Michał_Graff,13362,7,,,126,
Ryszard_Hausner,9560,9,,,126,
Józef_Wiejacz,5769,13,,,126,
Helena_Michnik,7268,11,,,126,
Ignacy_Kędzierski,8281,10,,,126,
Olga_Olgina,4309,16,,,126,
Michał_Grek,3953,17,,,126,
Stefan_Przybylik,9547,9,,,126,
Jann_Castor,4715,15,,,126,
Józef_Wolff_(wydawca),5759,13,,,126,
Kazimierz_Balawajder,7257,11,,,126,
Aleksander_Lüttich,8264,10,,,126,
Julia_Wieleżyńska,4706,15,,,126,
Wacław_Bitner,9524,9,,,126,
Andrzej_Wilkoński,3942,17,,,126,
Leonard_Kabala,9520,9,,,126,
Stasys_Lozoraitis_(junior),3127,20,,,126,
Ignacy_Blum,7238,11,,,126,
Sławomir_Sierecki,5178,14,,,126,
Boris_Feldman,4700,15,,,126,
Ryszard_Pospieszyński,9512,9,,,126,
Leon_Strasburger,3938,17,,,126,
Leon_Idzikowski,6416,12,,,126,
Józef_Starkel,11137,8,,,126,
Jan_(Kuchtin),5736,13,,,126,
Lesław_Dudek,7228,11,,,126,
Platon_Kornyljak,7228,11,,,126,
Józef_Spleszyński,2909,21,,,126,
Stanisław_Kuryłłowicz,3624,18,,,126,
Ryszard_Wołągiewicz,6401,12,,,126,
Iryna_Wilde,9488,9,,,126,
Zygmunt_Sawczyński,3927,17,,,126,
Henryka_Beyer,3619,18,,,126,
Antoni_Czubryński,6392,12,,,126,
Janina_Moniuszko-Jakoniuk,6390,12,,,126,
Jan_Krahelski,3348,19,,,126,
Jan_Józef_Kraus,9468,9,,,126,
Wacław_Stacherski,1821,14,,1,126,
Tadeusz_Ilczuk,7201,11,,,126,
Maria_Rose,3346,19,,,126,
Michaił_Matusowski,8203,10,,,126,
Feliks_Bogaczyk,13226,7,,,126,
Antoni_Adamski,4268,16,,,126,
Lew_Durow,2898,21,,,126,
Konstanty_Brandel,3611,18,,,126,
Marcin_Kuźmiński,3915,17,,,126,
Jacek_Puget,2897,21,,,126,
Mieczysław_Józef_Biernacki,4670,15,,,126,
Stanisław_Kowalczewski,4262,16,,,126,
Adolf_Porębski,7185,11,,,126,
Marian_Sanok,9445,9,,,126,
Ignacy_Brach,7180,11,,,126,
Wilhelm_Lubelski,7179,11,,,126,
Józef_Prokopowicz,6366,12,,,126,
Irena_Turnau,5136,14,,,126,
Jan_Rybarski_(chórmistrz),8178,10,,,126,
Jerzy_Michalewski,11050,8,,,126,
Adam_Marszałkowicz,8176,10,,,126,
Leonid_Mielnikow,4254,16,,,126,
Jakub_Smug,5689,13,,,126,
Jan_Klamut_(fizyk),5127,14,,,126,
Zofia_Ostrowska-Kębłowska,4653,15,,,126,
Matthew_Henson,3899,17,,,126,
Roman_Hurkowski,5684,13,,,126,
Dorota_Zamojska,4652,15,,,126,
Adam_Bromke,6352,12,,,126,
Władysław_Skłodowski,4247,16,,,126,
Alojzy_Andrzej_Łuczak,4651,15,,,126,
Hermann_Munk,2884,21,,,126,
Leon_Danielewicz,2007,13,,1,126,
Nikołaj_Batałow,4645,15,,,126,
Adam_Rydel,3890,17,,,126,
Feliks_Rudomski,5110,14,,,126,
Edward_Kurowski,10992,8,,,126,
Tomasz_Szwejkowski,8134,10,,,126,
James_Patrick_Sinnott_Devereux,3884,17,,,126,
Jan_Bobrowicz,6328,12,,,126,
Adolf_Polak,5661,13,,,126,
Mordechaj_Menachem_Mendel_Kalisz,2872,21,,,125,
Stanisław_Owczarek_(duchowny),8123,10,,,125,
Władysław_Kohman-Floriański,6322,12,,,125,
Antoni_Weyssenhoff,8121,10,,,125,
Ryszard_Tokarczyk,8120,10,,,125,
Samuel_Rajss,9366,9,,,125,
Salomon_Barciński,1998,27,,,125,
Michał_Odlanicki-Poczobutt,8114,10,,,125,
Adam_Ciągliński,5095,14,,,125,
Tadeusz_Srogi,8113,10,,,125,
Wacław_Osuchowski,5648,13,,,125,
Józef_Albin_Herbaczewski,5647,13,,,125,
Jan_Dychdalewicz,7114,11,,,125,
Józef_Milchert,4620,7,,1,125,
Jan_Brygier,20120,5,,,125,
Piotr_Kaltenberg,4619,15,,,125,
Jerzy_Majkowski,8103,10,,,125,
Zbysław_Popławski,2229,25,,,125,
Hanna_Ewa_Stańska,10940,8,,,125,
Henryk_Kon_(adwokat),4212,16,,,125,
Jadwiga_Chrząszczewska,4613,15,,,125,
Bronisław_Poplatek,9337,9,,,125,
Jan_Kołtuniak,5635,13,,,125,
Stanisław_Poniński,5080,14,,,125,
Antonina_Iwanowa,6296,12,,,125,
Henryk_Strzelecki_(leśnik),7099,11,,,125,
Władysław_Gubrynowicz_(księgarz),9332,9,,,125,
Władysław_Dehnel,6295,12,,,125,
Helena_Semadeni,10926,8,,,125,
Thomas_Bayes,2224,25,,,125,
Henryk_Kunzek,5630,13,,,125,
Tadeusz_Toczyski,8081,10,,,125,
Franciszek_Łęczycki,7092,11,,,125,
Giovanni_Cagliero,5073,14,,,125,
Jewgienij_Morgunow,6282,12,,,125,
Ryszard_Kubiczek,6278,12,,,125,
Janusz_Domaniewski,4591,15,,,125,
