http://www.wikidata.org/entity/Q704005,Marek Hłasko,Marek Hłasko,http://www.wikidata.org/entity/Q168886,Cmentarz Powązkowski w Warszawie,1934-01-13T00:00:00Z,1969-06-14T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Marek%20H%C5%82asko%20%28gr%C3%B3b%29.JPG
http://www.wikidata.org/entity/Q704005,Marek Hłasko,Marek Hłasko,http://www.wikidata.org/entity/Q168886,Cmentarz Powązkowski w Warszawie,1934-01-14T00:00:00Z,1969-06-14T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Marek%20H%C5%82asko%20%28gr%C3%B3b%29.JPG
http://www.wikidata.org/entity/Q715049,Artur Śliwiński,Artur Śliwiński,http://www.wikidata.org/entity/Q168886,Cmentarz Powązkowski w Warszawie,1877-08-17T00:00:00Z,1953-01-16T00:00:00Z,
http://www.wikidata.org/entity/Q722162,Tadeusz Sołtyk,Tadeusz Sołtyk,http://www.wikidata.org/entity/Q168886,Cmentarz Powązkowski w Warszawie,1909-08-30T00:00:00Z,2004-07-14T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/POL%20Warsaw%20Pow%C4%85zki%20So%C5%82tyk.jpg
http://www.wikidata.org/entity/Q739476,Wacław Święcicki,Wacław Święcicki,http://www.wikidata.org/entity/Q168886,Cmentarz Powązkowski w Warszawie,1848-09-26T00:00:00Z,1900-10-26T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Wac%C5%82aw%20%C5%9Awi%C4%99cicki%20gr%C3%B3b.JPG
http://www.wikidata.org/entity/Q826817,Józef Szczepański,Józef Szczepański,http://www.wikidata.org/entity/Q168886,Cmentarz Powązkowski w Warszawie,1922-11-30T00:00:00Z,1944-09-10T00:00:00Z,
http://www.wikidata.org/entity/Q835577,Jan Nowak-Jeziorański,Jan Nowak-Jeziorański,http://www.wikidata.org/entity/Q168886,Cmentarz Powązkowski w Warszawie,1913-01-01T00:00:00Z,2005-01-20T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Jan%20Nowak-Jeziora%C5%84ski%20-%20gr%C3%B3b.jpg
http://www.wikidata.org/entity/Q835577,Jan Nowak-Jeziorański,Jan Nowak-Jeziorański,http://www.wikidata.org/entity/Q168886,Cmentarz Powązkowski w Warszawie,1914-10-03T00:00:00Z,2005-01-20T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Jan%20Nowak-Jeziora%C5%84ski%20-%20gr%C3%B3b.jpg
http://www.wikidata.org/entity/Q9388465,Zbigniew Żebrowski,Zbigniew Żebrowski,http://www.wikidata.org/entity/Q168886,Cmentarz Powązkowski w Warszawie,1919-02-13T00:00:00Z,2012-04-26T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Zbigniew%20%C5%BBebrowski%20%28gr%C3%B3b%29.JPG
http://www.wikidata.org/entity/Q9389897,Zdzisław Wilhelmi,Zdzisław Wilhelmi,http://www.wikidata.org/entity/Q168886,Cmentarz Powązkowski w Warszawie,1921-09-20T00:00:00Z,2013-12-27T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Zdzis%C5%82aw%20Wilhelmi%20gr%C3%B3b.JPG
http://www.wikidata.org/entity/Q9391740,Zofia Florczak,Zofia Florczak,http://www.wikidata.org/entity/Q168886,Cmentarz Powązkowski w Warszawie,1912-08-14T00:00:00Z,1996-12-05T00:00:00Z,
http://www.wikidata.org/entity/Q9392939,Zygmunt Komorowski,Zygmunt Komorowski,http://www.wikidata.org/entity/Q168886,Cmentarz Powązkowski w Warszawie,1925-04-11T00:00:00Z,1992-09-27T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Zygmunt%20Komorowski%20gr%C3%B3b.JPG
http://www.wikidata.org/entity/Q10965994,Jan Chęciński,Jan Konstanty Chęciński,http://www.wikidata.org/entity/Q168886,Cmentarz Powązkowski w Warszawie,1826-12-22T00:00:00Z,1874-12-30T00:00:00Z,
http://www.wikidata.org/entity/Q11696054,Edmund Bartłomiejczyk,Edmund Bartłomiejczyk,http://www.wikidata.org/entity/Q168886,Cmentarz Powązkowski w Warszawie,1885-01-01T00:00:00Z,1950-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q11698707,Franciszek Potocki (1788-1853),Franciszek Ksawery Potocki,http://www.wikidata.org/entity/Q168886,Cmentarz Powązkowski w Warszawie,1788-06-02T00:00:00Z,1853-01-16T00:00:00Z,
http://www.wikidata.org/entity/Q11713851,Irena Sławińska,Irena Sławińska,http://www.wikidata.org/entity/Q168886,Cmentarz Powązkowski w Warszawie,1913-08-30T00:00:00Z,2004-01-18T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Irena%20Slawinska%20monument.JPG
http://www.wikidata.org/entity/Q55743,Jacek Kuroń,Jacek Kuroń,http://www.wikidata.org/entity/Q168886,Cmentarz Powązkowski w Warszawie,1934-03-03T00:00:00Z,2004-06-16T00:00:00Z,
http://www.wikidata.org/entity/Q55743,Jacek Kuroń,Jacek Kuroń,http://www.wikidata.org/entity/Q168886,Cmentarz Powązkowski w Warszawie,1934-03-03T00:00:00Z,2004-06-17T00:00:00Z,
http://www.wikidata.org/entity/Q55761,Irena Kwiatkowska,Irena Kwiatkowska,http://www.wikidata.org/entity/Q168886,Cmentarz Powązkowski w Warszawie,1912-09-17T00:00:00Z,2011-03-03T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Gr%C3%B3b%20Ireny%20Kwiatkowskiej%20Stare%20Pow%C4%85zki%202018.jpg
http://www.wikidata.org/entity/Q55844,Stanisław Wojciechowski,Stanisław Wojciechowski,http://www.wikidata.org/entity/Q168886,Cmentarz Powązkowski w Warszawie,1869-03-15T00:00:00Z,1953-04-09T00:00:00Z,
http://www.wikidata.org/entity/Q117305,Wojciech Rubinowicz,Wojciech Rubinowicz,http://www.wikidata.org/entity/Q168886,Cmentarz Powązkowski w Warszawie,1889-02-22T00:00:00Z,1974-10-13T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Gr%C3%B3b%20rodziny%20Rubinowicz%C3%B3w.jpg
